run,algo,seed,gamma,horizon,K,r_v,r_w,tau,p,normalize,mc_cost_mean,mc_cost_std,jstar_mean,jstar_std,optgap_reward_mean,optgap_cost_mean,regret_mean,eval_reward_mean,monitor_reward_smoothed,tb_Vtrue_count,tb_stage_cost_count
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/PPO_K1_rv1_rw1_p1.0_rho1.005_tau0.1_seed7_fixs0_20251110-192031,PPO,7,0.99,700,1,1,1,0.1,1.0,True,0.13775356235606523,0.07310040084453653,0.09392876922038211,1.401868266681942e-17,-0.4665747619119591,0.4665747619119591,0.05095736650713431,-1362.9109121989493,-1.7897655499999998,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/PPO_K2_rv1_rw1_p0.5_rho1.001_tau0.1_seed11_fixs0_20251113-022834,PPO,11,0.99,700,2,1,1,0.1,0.5,True,0.2509460454920945,0.03995390888572949,0.06657014373893794,0.0,-2.769648545092627,2.769648545092627,-0.02941354589545976,-8.984918021291513,-1.0574453,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/PPO_K2_rv1_rw1_p0.5_rho1.001_tau0.1_seed7_fixs0_20251113-021835,PPO,7,0.99,700,2,1,1,0.1,0.5,True,0.9544100218300371,0.14552963872597074,0.10502646332351868,1.401868266681942e-17,-8.08732896098878,8.08732896098878,0.16657146113407978,-9.236244335739931,-1.21570065,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/PPO_K2_rv1_rw1_p1.0_rho1.004_tau0.1_seed11_fixs0_20251113-023145,PPO,11,0.99,700,2,1,1,0.1,1.0,True,1.2217692348903173,0.21556403418691333,0.10419014181061768,1.401868266681942e-17,-10.726341990311127,10.726341990311127,0.34253263350190116,-4223.207904337583,-24.40950815,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/PPO_K2_rv1_rw1_p1.0_rho1.004_tau0.1_seed7_fixs0_20251113-021835,PPO,7,0.99,700,2,1,1,0.1,1.0,True,2.7533428012562235,0.19672757171808894,0.14264646246560722,2.803736533363884e-17,-18.301865280536266,18.301865280536266,1.5358625753554744,-1712.2343931306295,-5.97891965,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/PPO_K2_rv1_rw1_p1.0_rho1.005_tau0.1_seed11_fixs0_20251113-023508,PPO,11,0.99,700,2,1,1,0.1,1.0,True,0.7503333003705857,0.21804805866926644,0.1509181421632331,2.803736533363884e-17,-3.971789936023892,3.971789936023892,0.22569622731978092,-3690.5242785505416,-10.2810971,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/PPO_K2_rv1_rw1_p1.0_rho1.005_tau0.1_seed7_fixs0_20251113-022508,PPO,7,0.99,700,2,1,1,0.1,1.0,True,0.6002860360739397,0.11248868499742819,0.18937446164948987,2.803736533363884e-17,-2.1698362643269156,2.1698362643269156,0.036460533157004295,-6972.586604858212,-11.91445475,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/PPO_K3_rv1_rw1_p0.5_rho1.001_tau0.1_seed11_fixs0_20251113-025206,PPO,11,0.99,700,3,1,1,0.1,0.5,True,0.5614492630645632,0.06995560403973423,0.11058780057801364,1.401868266681942e-17,-4.076954782806188,4.076954782806188,-0.014443518543258626,-23.815561181466414,-9.0240515,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/PPO_K3_rv1_rw1_p0.5_rho1.001_tau0.1_seed7_fixs0_20251113-024005,PPO,7,0.99,700,3,1,1,0.1,0.5,True,25.05437287352225,4.030239296819255,0.1713628769020402,5.607473066727768e-17,-145.20653741617926,145.20653741617926,5.714615514413209,-2762.1842708414915,-18778.73223105,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/PPO_K3_rv1_rw1_p1.0_rho1.004_tau0.1_seed11_fixs0_20251113-025521,PPO,11,0.99,700,3,1,1,0.1,1.0,True,5.712224995380395,0.3866952916616415,0.1670178132498316,0.0,-33.2012919713889,33.2012919713889,1.7421959961320725,-5415.994019095098,-161.97391090000002,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/PPO_K3_rv1_rw1_p1.0_rho1.004_tau0.1_seed7_fixs0_20251113-024322,PPO,7,0.99,700,3,1,1,0.1,1.0,True,20.175829309301196,0.8228873396950337,0.22779288093508243,0.0,-87.5709387689381,87.5709387689381,9.02186067354173,-6710.7447658213605,-282.73177969999995,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/PPO_K3_rv1_rw1_p1.0_rho1.005_tau0.1_seed11_fixs0_20251113-025857,PPO,11,0.99,700,3,1,1,0.1,1.0,True,2.8465512280871126,0.45614657887255233,0.23710976054607613,0.0,-11.005204769012277,11.005204769012277,1.0707456278817604,-13775.758077877786,-221.13483334999995,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/PPO_K3_rv1_rw1_p1.0_rho1.005_tau0.1_seed7_fixs0_20251113-024654,PPO,7,0.99,700,3,1,1,0.1,1.0,True,11.724644766392055,1.1771228639588034,0.2978848665342409,0.0,-38.35965228043682,38.35965228043682,6.235308144495563,-14707.638195784904,-187.3979915,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K1_rv1_rw1_p0.5_rho1.001_tau0.1_seed11_fixs0_20251112-003124,SAC,11,0.99,700,1,1,1,0.1,0.5,True,0.18300301151160955,0.019697860534314212,0.028039606893614007,3.504670666704855e-18,-5.526589770175711,5.526589770175711,0.0231305551652104,-4.9702689545586,-6.755664,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K1_rv1_rw1_p0.5_rho1.001_tau0.1_seed19_fixs0_20251112-170512,SAC,19,0.99,700,1,1,1,0.1,0.5,True,73.42098870792933,1.1161141170619666,0.0502909601590854,7.00934133340971e-18,-1458.9241787326528,1458.9241787326528,-21.500419509123276,-920.8025949974465,-6.72642345,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K1_rv1_rw1_p0.5_rho1.001_tau0.1_seed7_fixs0_20251110-193824,SAC,7,0.99,700,1,1,1,0.1,0.5,True,76.6568371295711,0.14011162444804126,0.05175476993955047,1.401868266681942e-17,-1480.155016612116,1480.155016612116,-42.328907397905596,-1.5301445793752295,-6.7266549499999995,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K1_rv1_rw1_p0.8_rho1.002_tau0.1_seed11_fixs0_20251112-024426,SAC,11,0.99,700,1,1,1,0.1,0.8,True,0.1213822420734856,0.02891027232537032,0.035959608022139475,0.0,-2.3755162736688735,2.3755162736688735,-0.02900995674247389,-6511.956817990958,-18.5254808,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K1_rv1_rw1_p0.8_rho1.002_tau0.1_seed7_fixs0_20251110-212329,SAC,7,0.99,700,1,1,1,0.1,0.8,True,0.3485694300754086,0.05233976443537113,0.059674767129642384,1.401868266681942e-17,-4.841152749170308,4.841152749170308,-0.1697556603111444,-3931.126585980701,-18.37860215,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K1_rv1_rw1_p1.0_rho1.004_tau0.1_seed11_fixs0_20251112-045533,SAC,11,0.99,700,1,1,1,0.1,1.0,True,189.05539601065868,0.2608995787682301,0.04684960838400097,7.00934133340971e-18,-4034.3676910396684,4034.3676910396684,-87.54055339300515,-259451.02040430714,-1091.0476704,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K1_rv1_rw1_p1.0_rho1.004_tau0.1_seed7_fixs0_20251110-230849,SAC,7,0.99,700,1,1,1,0.1,1.0,True,141.2287524445614,3.304220220139448,0.07056476315829041,0.0,-2000.406171062432,2000.406171062432,-69.34601221405035,-71842.34256862549,-2034.66321775,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K1_rv1_rw1_p1.0_rho1.005_tau0.1_seed11_fixs0_20251112-070732,SAC,11,0.99,700,1,1,1,0.1,1.0,True,0.5092302582239224,0.04213688057917401,0.07021360781441922,1.401868266681942e-17,-6.252586415582904,6.252586415582904,-0.13736778654822757,-304.1581151110963,-19.50969715000001,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K1_rv1_rw1_p1.0_rho1.005_tau0.1_seed7_fixs0_20251111-005329,SAC,7,0.99,700,1,1,1,0.1,1.0,True,187.9363960446861,15.363764522874622,0.09392876714671866,0.0,-1999.839591039511,1999.839591039511,-141.91171479562553,-80159.71970372886,-1057.2469171500002,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K2_rv1_rw1_p0.5_rho1.001_tau0.1_seed11_fixs0_20251113-040800,SAC,11,0.99,700,2,1,1,0.1,0.5,True,0.4916435262238948,0.04837509976087396,0.06657014404504086,0.0,-6.385345687268643,6.385345687268643,-0.1528469236964416,-3.9644801924770605,-13.58063565,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K2_rv1_rw1_p0.5_rho1.001_tau0.1_seed7_fixs0_20251113-021835,SAC,7,0.99,700,2,1,1,0.1,0.5,True,1.5444904334575746,0.06606481502881215,0.10502645684106623,0.0,-13.705727298739705,13.705727298739705,-0.6182480842537305,-2.5049767332595296,-13.5284084,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K2_rv1_rw1_p1.0_rho1.004_tau0.1_seed11_fixs0_20251113-044908,SAC,11,0.99,700,2,1,1,0.1,1.0,True,346.7923283937318,3.427756875976988,0.1041901448685364,2.803736533363884e-17,-3327.456149392083,3327.456149392083,167.28885130676005,-644.0713914865287,-38.95894095,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K2_rv1_rw1_p1.0_rho1.004_tau0.1_seed7_fixs0_20251113-030944,SAC,7,0.99,700,2,1,1,0.1,1.0,True,379.11441254621576,5.412441612987805,0.14264645762815917,2.803736533363884e-17,-2656.7204849661584,2656.7204849661584,-144.40753578225875,-644.965755302275,-103.82424209999856,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K2_rv1_rw1_p1.0_rho1.005_tau0.1_seed11_fixs0_20251113-052130,SAC,11,0.99,700,2,1,1,0.1,1.0,True,9557.147587255997,3724.6960150159775,0.1509181359857637,0.0,-63325.70043153419,63325.70043153419,8415.298279500761,-547612.5453601883,-3779.3218641000467,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K2_rv1_rw1_p1.0_rho1.005_tau0.1_seed7_fixs0_20251113-034045,SAC,7,0.99,700,2,1,1,0.1,1.0,True,264.3587112434778,28.61996495781501,0.18937446259755275,2.803736533363884e-17,-1394.9575521292809,1394.9575521292809,-230.20534063962197,-101590.80264478544,-223.8115205999971,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K3_rv1_rw1_p0.5_rho1.001_tau0.1_seed11_fixs0_20251113-072800,SAC,11,0.99,700,3,1,1,0.1,0.5,True,0.7403521560672114,0.03773022704726169,0.11058780329298074,0.0,-5.694699903802169,5.694699903802169,-0.24647208373937482,-8.546249570022718,-20.2796047,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K3_rv1_rw1_p0.5_rho1.001_tau0.1_seed7_fixs0_20251113-054800,SAC,7,0.99,700,3,1,1,0.1,0.5,True,2.3672922731515174,0.05997381524511363,0.17136287789896865,5.607473066727768e-17,-12.814498811972648,12.814498811972648,-1.2909736573104686,-8.881525012908542,-20.2378432,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K3_rv1_rw1_p1.0_rho1.004_tau0.1_seed11_fixs0_20251113-080753,SAC,11,0.99,700,3,1,1,0.1,1.0,True,0.8824839758924488,0.25092143656138466,0.1670178015399272,0.0,-4.283771955778514,4.283771955778514,0.07152352888195967,-4460.490094871035,-56.502030850000004,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K3_rv1_rw1_p1.0_rho1.004_tau0.1_seed7_fixs0_20251113-062842,SAC,7,0.99,700,3,1,1,0.1,1.0,True,305.0128035091341,8.690324662625816,0.2277928820668648,0.0,-1337.9918101988922,1337.9918101988922,-68.90507119397536,-46900.84041728243,-570.81806315,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K3_rv1_rw1_p1.0_rho1.005_tau0.1_seed11_fixs0_20251113-084205,SAC,11,0.99,700,3,1,1,0.1,1.0,True,10027.64512683297,2940.703137851959,0.23710985162073314,0.0,-42290.13661153395,42290.13661153395,8416.362512283062,-1987932.1182232308,-156875.36437555,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/SAC_K3_rv1_rw1_p1.0_rho1.005_tau0.1_seed7_fixs0_20251113-070150,SAC,7,0.99,700,3,1,1,0.1,1.0,True,11200.591450118936,4261.012336917336,0.2978848303197216,5.607473066727768e-17,-37599.40898389244,37599.40898389244,9427.544715257933,-742094.7880696452,-18797.243607,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K1_rv1_rw1_p0.5_rho1.001_tau0.1_seed11_fixs0_20251112-101910,TD3,11,0.99,700,1,1,1,0.1,0.5,True,0.14710093891728984,0.012171904121802512,0.028039607968636616,0.0,-4.2461838654031085,4.2461838654031085,-0.05185862677643075,-119.5673046539253,-35.3762604,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K1_rv1_rw1_p0.5_rho1.001_tau0.1_seed7_fixs0_20251111-174343,TD3,7,0.99,700,1,1,1,0.1,0.5,True,0.5744967886042817,0.08273461277676865,0.051754767422353416,7.00934133340971e-18,-10.100364608268931,10.100364608268931,-0.4127018719369404,-37.456670593130575,-35.03379685,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K1_rv1_rw1_p0.8_rho1.002_tau0.1_seed11_fixs0_20251112-105921,TD3,11,0.99,700,1,1,1,0.1,0.8,True,0.056195053689518604,0.012259273768547902,0.03595960780441421,7.00934133340971e-18,-0.5627271018962664,0.5627271018962664,-0.005407027213117686,-215.2027398588567,-94.6379613,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K1_rv1_rw1_p0.8_rho1.002_tau0.1_seed7_fixs0_20251111-182354,TD3,7,0.99,700,1,1,1,0.1,0.8,True,0.6768803049351877,0.05257609952288152,0.05967476621116779,7.00934133340971e-18,-10.342822903401897,10.342822903401897,-0.2061891703308145,-65.95498537950837,-99.27185030000001,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K1_rv1_rw1_p1.0_rho1.004_tau0.1_seed11_fixs0_20251112-113933,TD3,11,0.99,700,1,1,1,0.1,1.0,True,0.8481689607729784,0.040759101799667845,0.04684960956555339,7.00934133340971e-18,-17.10407746485475,17.10407746485475,-0.26482432024186464,-2607.717582472037,-106.5047079,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K1_rv1_rw1_p1.0_rho1.004_tau0.1_seed7_fixs0_20251111-190412,TD3,7,0.99,700,1,1,1,0.1,1.0,True,266.7329032837321,1.0195423104556371,0.07056474636600887,0.0,-3778.973953285797,3778.973953285797,-127.3854386056019,-211295.8203081327,-1891.9383039,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K1_rv1_rw1_p1.0_rho1.005_tau0.1_seed11_fixs0_20251112-121957,TD3,11,0.99,700,1,1,1,0.1,1.0,True,1.896763149584096,0.4790886323391902,0.0702136062168275,0.0,-26.014182176125203,26.014182176125203,0.48343396674523353,-5815.081742064553,-115.6612214,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K1_rv1_rw1_p1.0_rho1.005_tau0.1_seed7_fixs0_20251111-194409,TD3,7,0.99,700,1,1,1,0.1,1.0,True,34.10158492309499,2.209961212548919,0.09392877080927663,1.401868266681942e-17,-362.0579281436422,362.0579281436422,-28.133677125543354,-76858.99546502515,-157.83562320000001,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K2_rv1_rw1_p0.5_rho1.001_tau0.1_seed11_fixs0_20251113-034239,TD3,11,0.99,700,2,1,1,0.1,0.5,True,2.752897884285157,0.07391254089444534,0.06657014340998796,0.0,-40.353341652439966,40.353341652439966,-0.5650430119600233,-2275.8479788813697,-71.2566429,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K2_rv1_rw1_p0.5_rho1.001_tau0.1_seed7_fixs0_20251113-021835,TD3,7,0.99,700,2,1,1,0.1,0.5,True,2.904715002186655,0.11180944201462198,0.1050264569034528,2.803736533363884e-17,-26.656983657526013,26.656983657526013,-0.16777677408155026,-523.4299851286418,-72.6018144,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K2_rv1_rw1_p1.0_rho1.004_tau0.1_seed11_fixs0_20251113-042323,TD3,11,0.99,700,2,1,1,0.1,1.0,True,1443.7911994293056,2.6160321760074394,0.10419017730881854,0.0,-13856.267899160248,13856.267899160248,266.0089966636916,-517844.49523868156,-7192.3080325,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K2_rv1_rw1_p1.0_rho1.004_tau0.1_seed7_fixs0_20251113-024709,TD3,7,0.99,700,2,1,1,0.1,1.0,True,2087.747779395633,17.20046304708884,0.1426464449321571,0.0,-14634.82061500775,14634.82061500775,743.6170511120677,-267835.7068428729,-4689.494845750023,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K2_rv1_rw1_p1.0_rho1.005_tau0.1_seed11_fixs0_20251113-045534,TD3,11,0.99,700,2,1,1,0.1,1.0,True,1127.676500298454,230.55028327918717,0.15091815004808382,2.803736533363884e-17,-7471.106568621248,7471.106568621248,24.183652882644402,-732745.105165536,-5408.556940099999,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K2_rv1_rw1_p1.0_rho1.005_tau0.1_seed7_fixs0_20251113-031444,TD3,7,0.99,700,2,1,1,0.1,1.0,True,6030.515400700289,1299.5280953933436,0.18937445935143093,0.0,-31843.396659156573,31843.396659156573,4636.552789091137,-1232621.5892102832,-7954.458089899999,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K3_rv1_rw1_p0.5_rho1.001_tau0.1_seed11_fixs0_20251113-070235,TD3,11,0.99,700,3,1,1,0.1,0.5,True,1.421103164248751,0.07304426736626797,0.11058780195407798,1.401868266681942e-17,-11.850451307811234,11.850451307811234,-0.5475518482465216,-370.7458832726674,-119.87757185000001,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K3_rv1_rw1_p0.5_rho1.001_tau0.1_seed7_fixs0_20251113-052234,TD3,7,0.99,700,3,1,1,0.1,0.5,True,10.640339648133244,0.5782708780734801,0.17136287864081168,0.0,-61.09244226362538,61.09244226362538,-0.4340933786869457,-772.6062510164967,-115.25154764999999,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K3_rv1_rw1_p1.0_rho1.004_tau0.1_seed11_fixs0_20251113-074212,TD3,11,0.99,700,3,1,1,0.1,1.0,True,2709.808924865849,25.215463308755133,0.16701780993920476,2.803736533363884e-17,-16223.670445937663,16223.670445937663,785.7480091540139,-447656.692851984,-16143.658057649998,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K3_rv1_rw1_p1.0_rho1.004_tau0.1_seed7_fixs0_20251113-060301,TD3,7,0.99,700,3,1,1,0.1,1.0,True,9634.693164458437,61.49073158354351,0.22779279092663962,2.803736533363884e-17,-42294.86513807312,42294.86513807312,6925.901077147134,-661961.6767541133,-36860.677202,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K3_rv1_rw1_p1.0_rho1.005_tau0.1_seed11_fixs0_20251113-081606,TD3,11,0.99,700,3,1,1,0.1,1.0,True,6444.475768417998,3261.1647922212087,0.23711007928962527,2.803736533363884e-17,-27178.256941440264,27178.256941440264,4754.0264689807145,-2728201.357078912,-87977.61992435,0,0
/home/aida-conv/conv_a_star/publ2025-code-converse/final/runs_Nudex_1/TD3_K3_rv1_rw1_p1.0_rho1.005_tau0.1_seed7_fixs0_20251113-063558,TD3,7,0.99,700,3,1,1,0.1,1.0,True,25771.45858178887,2601.6945866303085,0.29788480433315745,0.0,-86513.84804497041,86513.84804497041,23234.19647418697,-1654078.097118587,-457014.62663545005,0,0
